type,amount,nameOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
CASH_OUT,174352.24,C919549121,C177580883,163043.43,337395.67,0
TRANSFER,565669.24,C1128548397,C1497569454,882547.72,1448216.95,0
CASH_IN,257562.52,C1572213181,C596545162,124956.44,0.0,0
CASH_IN,90916.93,C1316502968,C529380177,6371941.71,6281024.78,0
CASH_OUT,813775.73,C122285117,C1520619561,0.0,813775.73,1
TRANSFER,12619.29,C427763831,C1394804033,0.0,0.0,1
CASH_OUT,34339.05,C1026333846,C1043350093,298094.38,332433.43,0
PAYMENT,12518.6,C371637727,M693317265,0.0,0.0,0
TRANSFER,756426.12,C816867193,C2118158219,0.0,0.0,1
PAYMENT,7684.74,C644390370,M1242618416,0.0,0.0,0
PAYMENT,33673.58,C2033677093,M1834919338,0.0,0.0,0
CASH_OUT,187999.52,C1066908968,C1367816132,826536.4,1014535.92,0
CASH_OUT,264058.41,C826118779,C2042705874,3298139.38,3562197.79,1
CASH_OUT,757422.83,C521408654,C1512688061,1557751.33,2315174.16,1
PAYMENT,2459.72,C1197308461,M1945946675,0.0,0.0,0
CASH_OUT,736677.36,C1320627151,C166405434,190199.92,926877.28,1
PAYMENT,3570.21,C877769838,M71920330,0.0,0.0,0
CASH_OUT,1263.76,C1106576399,C223031720,3286984.28,3157300.68,0
CASH_OUT,162339.8,C369299038,C742732332,0.0,162339.8,0
PAYMENT,5371.85,C654196598,M1860776107,0.0,0.0,0
CASH_IN,126777.74,C1861875632,C883297995,2531504.5,2404726.76,0
CASH_IN,56351.39,C1213814496,C157701028,291864.56,235513.17,0
CASH_IN,13269.05,C1360120331,C65098329,549472.62,536203.57,0
CASH_OUT,345533.89,C370789557,C148096714,501951.83,847485.72,1
TRANSFER,505580.22,C361536240,C486742057,0.0,0.0,1
PAYMENT,12275.47,C201798333,M53806408,0.0,0.0,0
CASH_OUT,273549.31,C1786141634,C503358020,789315.99,1062865.3,0
CASH_OUT,110344.11,C1641368956,C329210788,127320.42,237664.52,1
PAYMENT,594.84,C1301994565,M1692731227,0.0,0.0,0
PAYMENT,6597.09,C688062523,M1193760738,0.0,0.0,0
TRANSFER,863554.82,C1226583660,C526270685,884887.09,1748441.91,0
CASH_OUT,1160652.82,C1246624006,C1479799057,249210.51,1409863.33,1
PAYMENT,33325.63,C535743007,M1194402247,0.0,0.0,0
CASH_OUT,415919.8,C502456976,C401148995,2871044.65,3286964.45,0
CASH_OUT,697652.19,C525332460,C317265884,0.0,697652.19,1
CASH_OUT,342435.14,C1865533289,C2044959885,2820992.24,3163427.38,0
CASH_OUT,162400.93,C1896732277,C561842362,688311.52,850712.45,0
CASH_OUT,457919.69,C537293463,C393116242,2080467.75,2538387.44,0
CASH_IN,74985.47,C1370679910,C1468923185,1364893.47,1289908.0,0
PAYMENT,557.62,C180368184,M690809740,0.0,0.0,0
PAYMENT,15383.96,C1134719928,M753485775,0.0,0.0,0
PAYMENT,5789.44,C255037159,M883633868,0.0,0.0,0
TRANSFER,5656416.95,C441240054,C1113984965,0.0,0.0,1
PAYMENT,29649.81,C996928551,M1893414773,0.0,0.0,0
PAYMENT,8704.22,C786350452,M1128376741,0.0,0.0,0
CASH_OUT,114572.88,C1315077746,C2115731111,294798.14,409371.02,0
TRANSFER,161002.28,C1370470028,C1875859444,745711.99,906714.27,0
PAYMENT,3230.27,C1630001983,M996566843,0.0,0.0,0
TRANSFER,30820.17,C2126162917,C1525573417,0.0,0.0,1
CASH_OUT,364317.82,C1436051820,C1620134923,3477450.53,3841768.36,0
CASH_IN,542124.58,C1061978809,C1512615112,2728856.95,2186732.37,0
CASH_OUT,272997.35,C1617762204,C649293371,0.0,272997.35,1
CASH_OUT,46185.13,C724921376,C614904018,152804.97,198990.1,0
TRANSFER,430207.22,C248536577,C1475442278,0.0,0.0,1
CASH_OUT,72910.05,C539332258,C1396248371,404462.26,1212551.16,0
PAYMENT,5693.86,C1379850397,M1798365422,0.0,0.0,0
TRANSFER,520500.14,C75004200,C687978944,0.0,0.0,1
CASH_IN,252519.9,C1297217686,C294756410,713028.0,460508.1,0
PAYMENT,10646.65,C2090904971,M553587969,0.0,0.0,0
CASH_OUT,38843.69,C1263463663,C72363336,639538.28,752964.14,0
CASH_OUT,210840.83,C320605121,C1144240298,729962.28,940803.11,0
CASH_OUT,132783.09,C1100196435,C1688585835,0.0,132783.09,0
CASH_OUT,208585.0,C971078417,C1217431618,2673008.11,2881593.11,0
CASH_OUT,181768.45,C136763938,C953896874,2145.78,183914.22,0
TRANSFER,30674.98,C1185407067,C1105743477,0.0,0.0,1
TRANSFER,7133.97,C157969279,C1713731029,0.0,0.0,1
CASH_OUT,177707.51,C1700302427,C1326829977,2589379.6,2767087.11,0
TRANSFER,6721321.33,C1914099833,C1517275009,0.0,0.0,1
PAYMENT,13863.34,C1519783967,M1920473968,0.0,0.0,0
CASH_IN,5494.0,C664677949,C67181081,3367737.1,3362243.09,0
PAYMENT,11554.82,C832067917,M1041397241,0.0,0.0,0
CASH_OUT,468638.03,C1409902854,C1543232665,3070090.72,3538728.75,1
CASH_OUT,359733.08,C602247881,C2013486182,478075.39,837808.48,0
CASH_OUT,300300.74,C429000162,C726174274,8812248.77,9112549.51,0
CASH_OUT,16361.79,C7927159,C882537924,459381.26,475743.05,0
CASH_OUT,194708.68,C1885084480,C962399007,17632.48,212341.16,0
CASH_IN,297615.89,C1504583603,C502184276,413288.54,115672.64,0
TRANSFER,608290.12,C1988957761,C133170874,0.0,0.0,1
CASH_OUT,6377401.2,C413383017,C1128848871,0.0,6377401.2,1
CASH_OUT,207649.77,C1133215319,C1811810108,0.0,207649.77,0
TRANSFER,95064.86,C1691381242,C2147250733,0.0,0.0,1
PAYMENT,6335.71,C1547504489,M1984124912,0.0,0.0,0
TRANSFER,444479.66,C488997787,C251554413,452170.63,896650.29,0
TRANSFER,44829.81,C589374615,C1612426642,0.0,0.0,1
CASH_IN,577060.72,C716676105,C440387833,0.0,0.0,0
CASH_OUT,1559540.62,C1776782746,C915520756,100482.9,1660023.52,1
PAYMENT,13705.32,C733338694,M241583409,0.0,0.0,0
CASH_OUT,509814.58,C1974288028,C1977391597,651752.95,1161567.53,0
CASH_OUT,478705.37,C914305445,C1530298515,677385.73,1156091.11,0
TRANSFER,3354200.39,C95297644,C679714329,0.0,0.0,1
PAYMENT,3238.34,C880818385,M1980151964,0.0,0.0,0
CASH_OUT,749316.7,C266009460,C979680839,129235.97,878552.67,1
PAYMENT,24047.43,C1408261752,M1144286112,0.0,0.0,0
PAYMENT,2336.72,C1873721256,M487627684,0.0,0.0,0
TRANSFER,16514.64,C1427122202,C420183005,0.0,0.0,1
CASH_OUT,4961014.03,C1742941865,C1310890311,21847.95,4982861.98,1
TRANSFER,2131624.18,C824783072,C60624550,0.0,0.0,1
PAYMENT,21491.92,C1008394895,M78910278,0.0,0.0,0
CASH_OUT,146127.1,C785373587,C1824914593,177874.39,324001.49,1
TRANSFER,453599.0,C615241491,C1214351317,828567.63,1282166.63,0
TRANSFER,530124.99,C1969299825,C1985038646,0.0,0.0,1
CASH_OUT,18668.74,C2136866977,C1145743848,565785.52,584454.26,0
PAYMENT,31689.28,C249580280,M72342372,0.0,0.0,0
CASH_OUT,10000000.0,C1700232450,C125311108,0.0,10000000.0,1
PAYMENT,20868.41,C801609964,M2090711287,0.0,0.0,0
PAYMENT,26124.32,C862838842,M354679792,0.0,0.0,0
CASH_OUT,38175.91,C686975557,C1545599494,706371.02,744546.93,0
PAYMENT,12455.14,C616800964,M1538984742,0.0,0.0,0
CASH_OUT,8091.78,C1510812683,C637384510,272960.57,281052.35,1
CASH_OUT,4769.93,C868209645,C1855558412,983109.93,987879.86,0
CASH_OUT,158372.8,C216880753,C917187702,41371.0,0.0,0
CASH_OUT,4644693.12,C1906191746,C580926195,0.0,4644693.12,1
TRANSFER,513693.13,C862823643,C359107574,0.0,0.0,1
TRANSFER,73486.8,C1621868910,C80114105,0.0,0.0,1
PAYMENT,1415.57,C1645504895,M1003567229,0.0,0.0,0
CASH_OUT,8383.17,C644686763,C980380973,6577262.64,6585645.81,1
TRANSFER,142336.65,C208481356,C2072772190,0.0,0.0,1
CASH_OUT,491634.61,C1056979387,C974987235,1338297.19,1829931.79,0
CASH_OUT,378611.95,C153058077,C1755510668,0.0,378611.95,0
CASH_OUT,305846.12,C240039250,C1194562767,0.0,305846.12,1
CASH_OUT,205820.41,C1551474832,C2027982074,0.0,205820.41,0
CASH_OUT,152380.85,C126057763,C1369730056,215313.02,367693.86,0
PAYMENT,9761.97,C463196487,M766977325,0.0,0.0,0
PAYMENT,10312.17,C1681005046,M1126859730,0.0,0.0,0
CASH_OUT,44482.33,C611589726,C1052510610,0.0,44482.33,1
TRANSFER,47662.13,C1611252661,C1335840122,0.0,0.0,1
CASH_OUT,68675.24,C239330336,C1505975936,3277940.2,3346615.43,0
CASH_OUT,236388.4,C740797300,C2030940431,0.0,236388.4,1
PAYMENT,1242.81,C1054962195,M543506491,0.0,0.0,0
TRANSFER,72389.42,C369360182,C1892199981,0.0,0.0,1
CASH_OUT,70756.72,C1829042347,C1046063935,0.0,70756.72,1
TRANSFER,186375.38,C1792771606,C216536888,0.0,0.0,1
CASH_IN,176874.71,C991390830,C513643893,294542.27,117667.56,0
PAYMENT,3471.17,C810507459,M967872260,0.0,0.0,0
PAYMENT,25599.83,C777923068,M83842836,0.0,0.0,0
CASH_IN,93633.09,C299220784,C1752670730,269507.84,175874.75,0
CASH_OUT,57164.95,C700538177,C825806210,59439.74,116604.7,0
CASH_OUT,80949.34,C1117093188,C1419756942,22623.51,103572.85,0
TRANSFER,327791.14,C1234242622,C1163640582,0.0,0.0,1
CASH_OUT,10565.0,C1191732945,C418964192,36275.0,24380.72,1
DEBIT,3098.19,C1123638527,C1676525060,911811.9,914910.09,0
TRANSFER,303846.74,C959102961,C114421319,0.0,0.0,1
PAYMENT,908.15,C1741265932,M1357394862,0.0,0.0,0
CASH_OUT,844348.52,C1071582702,C2098599173,37158.79,881507.31,1
PAYMENT,9313.56,C1297360280,M521342971,0.0,0.0,0
CASH_OUT,237943.62,C2097433911,C1006104964,2391221.01,2629164.62,1
PAYMENT,77742.07,C660314194,M1889667709,0.0,0.0,0
TRANSFER,407320.01,C419252042,C903832238,0.0,0.0,1
CASH_OUT,299846.94,C1987154159,C542743455,4632264.28,4932111.22,0
TRANSFER,150924.76,C1104531414,C1502819168,0.0,0.0,1
CASH_OUT,4895.78,C2111054952,C220340089,196296.52,316012.03,0
CASH_IN,383286.32,C1277476753,C548876129,0.0,0.0,0
TRANSFER,1027395.1,C1865249723,C1628178987,11488867.76,12516262.86,0
CASH_OUT,436757.76,C1915876350,C257986236,0.0,436757.76,1
TRANSFER,10000000.0,C357910633,C810398969,0.0,0.0,1
PAYMENT,13609.28,C472340112,M1922361895,0.0,0.0,0
CASH_OUT,1675153.28,C2137951962,C309573869,12832.26,1687985.53,1
TRANSFER,10000000.0,C2062481561,C935919630,0.0,0.0,1
CASH_OUT,51589.87,C1614655562,C644722343,0.0,51589.87,1
PAYMENT,3119.04,C274183851,M828578484,0.0,0.0,0
PAYMENT,9317.88,C864706964,M349119832,0.0,0.0,0
CASH_OUT,353192.89,C1818841351,C364744002,923756.42,1276949.3,0
CASH_IN,124416.1,C703869358,C1609994840,174745.97,50329.87,0
PAYMENT,8070.54,C430298533,M889380147,0.0,0.0,0
PAYMENT,11587.61,C20823826,M257773473,0.0,0.0,0
CASH_OUT,77470.03,C1745822139,C1602513929,1887625.19,1965095.22,0
TRANSFER,51589.87,C1467642521,C147964877,0.0,0.0,1
CASH_OUT,20225.17,C47220479,C1166034143,4743918.53,4825802.22,1
CASH_IN,92295.53,C1156756398,C680063218,685647.19,593351.67,0
CASH_OUT,768520.15,C1376162995,C471258515,218306.5,986826.65,1
PAYMENT,17484.8,C752598357,M1407826137,0.0,0.0,0
PAYMENT,7064.2,C469708270,M1092813746,0.0,0.0,0
CASH_OUT,222887.61,C528728711,C1608433267,2672996.71,2895884.32,0
TRANSFER,69724.85,C50671778,C670607251,0.0,0.0,1
CASH_OUT,127105.6,C1580223915,C180818642,51589.21,178694.81,0
CASH_OUT,5818863.13,C1520029619,C152631073,227196.79,6046059.92,1
CASH_OUT,59823.72,C1879824892,C130451545,0.0,59823.72,0
CASH_OUT,4619.56,C61240783,C856454966,0.0,4619.56,0
PAYMENT,1158.31,C1856200108,M1575742994,0.0,0.0,0
PAYMENT,1146.23,C593709093,M846687004,0.0,0.0,0
TRANSFER,3243092.91,C891068137,C177386089,0.0,0.0,1
CASH_OUT,184273.35,C633151548,C77232927,646695.09,830968.44,0
TRANSFER,440581.15,C1297114741,C1962820602,0.0,0.0,1
CASH_OUT,164023.2,C24819907,C346842962,126273.95,290297.15,0
PAYMENT,14262.57,C1668921404,M349732579,0.0,0.0,0
CASH_OUT,407833.62,C162879753,C1818870755,0.0,407833.62,1
CASH_OUT,58863.89,C678401003,C1491672544,37515.88,96379.78,1
PAYMENT,20069.86,C2103030966,M1965210281,0.0,0.0,0
CASH_OUT,15139.37,C723808321,C1893247478,1579895.18,1595034.55,0
CASH_OUT,269722.42,C1709776685,C1845662039,24817.83,294540.26,1
CASH_IN,50100.18,C464037683,C1393723924,0.0,0.0,0
TRANSFER,161503.27,C257279149,C106046808,351738.89,513242.16,0
TRANSFER,27696.89,C928616706,C911339546,0.0,0.0,1
PAYMENT,10174.41,C420224761,M1610823523,0.0,0.0,0
CASH_OUT,185746.05,C576462710,C1338708541,668.36,186414.41,0
CASH_OUT,44433.0,C1220226981,C1598047990,359823.81,404256.81,0
PAYMENT,74453.76,C66314055,M476059053,0.0,0.0,0
CASH_OUT,668473.23,C718351152,C425934297,505899.37,1174372.6,1
CASH_OUT,38180.99,C1210808398,C475311068,134902.72,173083.71,1
PAYMENT,11804.39,C256797463,M382524299,0.0,0.0,0
CASH_IN,351766.67,C1967753366,C1336335026,37119.58,0.0,0
CASH_OUT,132547.9,C68836432,C908436958,1260977.09,1393524.99,0
CASH_OUT,205129.12,C758551247,C635085468,480559.02,685688.15,1
TRANSFER,10000000.0,C401907842,C1403970096,0.0,15244376.92,0
PAYMENT,28164.25,C44700260,M712725332,0.0,0.0,0
TRANSFER,452294.74,C927935901,C1992560151,0.0,0.0,1
PAYMENT,1710.49,C1199280921,M279922855,0.0,0.0,0
TRANSFER,458845.55,C1038719684,C452022612,0.0,0.0,1
CASH_OUT,90811.08,C1689668424,C33546337,688404.92,779216.01,0
PAYMENT,30982.09,C385810602,M337560934,0.0,0.0,0
PAYMENT,9419.01,C1716805233,M483911551,0.0,0.0,0
CASH_OUT,312955.14,C2134322170,C2083154872,18559.06,331514.2,1
PAYMENT,18782.07,C313080624,M1314059770,0.0,0.0,0
PAYMENT,18968.02,C1435320889,M419880189,0.0,0.0,0
CASH_OUT,50271.23,C98716367,C843341559,591882.22,642153.45,0
CASH_OUT,148151.14,C1519965458,C1396696204,1508943.15,1657094.28,0
PAYMENT,5614.83,C708766908,M627963321,0.0,0.0,0
CASH_OUT,585396.14,C1275728264,C62774884,1984527.66,2569923.8,1
CASH_IN,13483.3,C1755378297,C1589237754,1537268.5,1523785.2,0
CASH_OUT,76133.19,C1871273131,C1784771871,0.0,76133.19,1
TRANSFER,533092.45,C1329946363,C641771382,0.0,0.0,1
PAYMENT,9027.77,C124677115,M450483581,0.0,0.0,0
CASH_IN,40213.11,C1379212299,C362281372,2570165.91,2529952.8,0
CASH_OUT,72782.82,C500674930,C1607889620,2185531.03,2258313.86,1
CASH_IN,67154.95,C539326885,C283893745,80061.03,12906.08,0
CASH_IN,28453.05,C2014985572,C674796077,64848.49,36395.44,0
CASH_IN,87605.01,C774040383,C1436148854,723963.3,636358.29,0
CASH_OUT,387952.42,C321872585,C401911630,2070655.98,2222177.16,1
CASH_IN,144282.21,C1398750563,C765752244,282084.4,137802.19,0
CASH_OUT,23115.04,C1854619182,C1260454744,512286.83,535401.87,0
PAYMENT,192.84,C359801748,M667336049,0.0,0.0,0
PAYMENT,4218.11,C74930380,M519152938,0.0,0.0,0
TRANSFER,488243.65,C2117568077,C1238599279,0.0,0.0,1
CASH_OUT,1637875.33,C1616830000,C682431891,2042965.58,3680840.92,1
CASH_OUT,325668.67,C460734138,C431204318,0.0,325668.67,1
CASH_OUT,1122508.34,C502991223,C2005952436,816132.63,1938640.97,1
TRANSFER,917057.67,C1768327967,C611843452,1601408.46,2518466.13,0
CASH_OUT,353158.4,C393273880,C566811239,0.0,353158.4,0
CASH_OUT,4481768.26,C1705612559,C1077224856,345600.94,4827369.2,1
TRANSFER,580212.35,C733602125,C1284979503,1233272.83,1813485.18,0
TRANSFER,39525.63,C511187866,C1282311771,0.0,0.0,1
PAYMENT,3847.78,C332816178,M1558475440,0.0,0.0,0
CASH_OUT,230652.43,C821616305,C1559145787,55063.86,285716.3,1
PAYMENT,12617.58,C193305201,M945841897,0.0,0.0,0
TRANSFER,106460.7,C432380223,C1583623584,0.0,0.0,1
TRANSFER,47721.95,C368987822,C1410391039,0.0,0.0,1
CASH_OUT,82527.13,C728143038,C1407664911,397267.85,479794.98,1
CASH_OUT,99316.36,C506132962,C590920487,1229393.59,1328709.95,1
CASH_OUT,60548.59,C486528764,C1892638692,951907.44,1012456.02,0
CASH_OUT,2054631.55,C1916867562,C499193602,0.0,2054631.55,1
CASH_OUT,27985.73,C2032783178,C385133759,5079508.41,5107494.15,1
CASH_OUT,218350.42,C1823869539,C65252492,143135.63,361486.05,1
CASH_IN,211297.54,C795873944,C884076802,680074.39,836351.13,0
CASH_OUT,308190.73,C1742759318,C1381283482,16692893.29,17001084.02,0
CASH_OUT,24412.07,C451805271,C75671301,1564103.49,1588515.56,1
TRANSFER,529262.13,C1235004930,C1898190401,1341203.73,1870465.86,0
CASH_OUT,80827.5,C229543496,C1614958253,126174.0,207001.5,0
CASH_OUT,1674146.06,C128613711,C1898150915,4728174.27,6402320.34,1
CASH_OUT,13789.69,C1969698097,C449484397,4329911.96,4343701.65,0
CASH_OUT,621601.89,C311812480,C232339756,132829.23,754431.12,0
TRANSFER,873362.75,C509864221,C1084372390,247941.09,1121303.84,0
CASH_OUT,407907.34,C117383322,C355646026,314866.4,722773.75,1
CASH_OUT,21960.02,C1265063091,C730907439,0.0,21960.02,1
TRANSFER,554522.67,C1683014037,C330996942,0.0,0.0,1
TRANSFER,25761.04,C1899367925,C2085710932,0.0,0.0,1
TRANSFER,602807.17,C500424911,C2014202347,0.0,0.0,1
CASH_OUT,287985.55,C567167179,C820930594,0.0,287985.55,0
PAYMENT,13663.89,C1923618667,M1900516612,0.0,0.0,0
CASH_OUT,135428.76,C1195089528,C1403821970,54019.64,189448.4,0
CASH_OUT,799797.88,C708298285,C130302378,4381942.46,5181740.34,1
CASH_OUT,2388542.02,C1937566319,C2079293375,14775.9,2403317.91,1
TRANSFER,113007.38,C1298380637,C1895172649,25780.82,138788.2,0
TRANSFER,247877.03,C1045305148,C673712025,0.0,0.0,1
TRANSFER,3283695.97,C649961237,C1812152397,0.0,0.0,1
TRANSFER,1405927.03,C263824779,C257229326,2982998.83,4700491.24,0
CASH_OUT,109974.58,C2056717834,C1816585765,261752.79,371727.38,0
PAYMENT,15233.77,C248132836,M1060846418,0.0,0.0,0
CASH_IN,108967.36,C842814752,C1448881090,1721674.55,1612707.2,0
TRANSFER,104979.73,C2121876011,C1649610421,86887.35,520671.21,0
CASH_OUT,186864.52,C851798525,C893303622,3282631.15,3469495.67,0
CASH_OUT,41710.19,C712158175,C444797302,1532290.33,1574000.52,0
CASH_OUT,325470.07,C570536992,C437423112,19771.15,345241.22,1
TRANSFER,68755.57,C1864986190,C1994735820,0.0,0.0,1
CASH_IN,74782.82,C178989531,C1840579844,774543.95,845742.95,0
CASH_OUT,786573.0,C1420516343,C567741813,0.0,786573.0,1
TRANSFER,929106.32,C1689585176,C57612044,0.0,0.0,1
TRANSFER,260591.28,C372316254,C1509170127,1593393.92,1853985.2,0
PAYMENT,10835.5,C1644065383,M116686865,0.0,0.0,0
PAYMENT,20090.56,C1392089592,M1200965577,0.0,0.0,0
CASH_IN,410614.58,C1744127185,C131386938,898376.71,487762.13,0
PAYMENT,8776.38,C783566784,M1880221208,0.0,0.0,0
PAYMENT,27124.17,C1190444568,M1536083601,0.0,0.0,0
CASH_OUT,2905831.61,C1661216334,C1814835688,0.0,2905831.61,1
CASH_OUT,299657.11,C1307590916,C1853386888,491889.66,791546.76,0
PAYMENT,946.71,C1713879833,M1034051566,0.0,0.0,0
CASH_OUT,295689.18,C1187607956,C1247470984,368359.29,664048.47,0
PAYMENT,6116.87,C1036570402,M885594859,0.0,0.0,0
CASH_IN,12457.06,C2115619882,C870781208,12743.24,286.18,0
PAYMENT,354.87,C1132202478,M1646926560,0.0,0.0,0
CASH_OUT,1786247.31,C518707081,C1347472124,244952.19,2031199.5,1
CASH_IN,85122.61,C1770515622,C1172054962,1101026.4,1015903.79,0
CASH_IN,141461.86,C1192136316,C1814875694,0.0,0.0,0
CASH_IN,329102.58,C58789991,C2038994708,357744.41,119643.61,0
TRANSFER,653983.93,C951821221,C1535144828,0.0,0.0,1
CASH_OUT,2719.66,C2020357947,C1011864403,1588874.92,1591594.58,1
PAYMENT,3949.75,C1477344697,M851915435,0.0,0.0,0
TRANSFER,173668.46,C328431178,C1972142839,0.0,0.0,1
CASH_OUT,125681.37,C392540251,C1242297759,0.0,125681.37,0
CASH_IN,49381.84,C469152359,C1355720582,249744.45,200362.62,0
PAYMENT,11349.33,C1675991652,M310659254,0.0,0.0,0
CASH_OUT,2705.67,C845890550,C1442295744,136346.43,139052.1,0
CASH_IN,374594.92,C1835054793,C1753388339,2523360.65,4652698.23,0
PAYMENT,8838.25,C203990776,M715575601,0.0,0.0,0
CASH_OUT,1077146.94,C1808236434,C1802173286,6485.28,1083632.22,1
PAYMENT,7430.03,C100203606,M41396346,0.0,0.0,0
TRANSFER,116974.87,C2132571279,C1626661706,0.0,0.0,1
TRANSFER,159232.01,C254697935,C1112225994,0.0,0.0,1
TRANSFER,1397162.15,C717731676,C572895729,0.0,0.0,1
CASH_OUT,22877.0,C2126545173,C573200870,0.0,22877.0,1
CASH_OUT,1219062.64,C1256913473,C967785353,278750.5,1497813.13,1
CASH_OUT,399951.95,C805488857,C1096252101,4054799.28,4454751.23,0
PAYMENT,2175.82,C1312944292,M866782545,0.0,0.0,0
CASH_OUT,2406332.79,C2090299993,C1327141186,7523033.41,9929366.2,1
PAYMENT,19042.97,C1641722933,M1961282060,0.0,0.0,0
CASH_OUT,47012.38,C1896756320,C995374082,28116.05,75128.43,0
TRANSFER,256556.98,C2126395117,C999470580,0.0,0.0,1
CASH_OUT,219741.78,C672052752,C480040137,771719.95,1525663.05,0
PAYMENT,13997.71,C303486992,M498302163,0.0,0.0,0
PAYMENT,4921.22,C268929680,M399784025,0.0,0.0,0
CASH_OUT,740124.95,C1454952860,C71447859,1382863.66,2122988.62,1
CASH_OUT,273034.01,C1692798525,C975565329,4035459.66,4308493.67,0
CASH_OUT,173691.19,C1446660518,C1800401977,3098114.11,3271805.3,0
TRANSFER,68239.8,C1142658664,C2037305692,215759.69,283999.49,0
CASH_OUT,143501.7,C15251711,C1054326856,794640.25,938141.95,1
CASH_IN,95213.37,C1806170519,C1158927725,911014.25,815800.88,0
CASH_OUT,445160.61,C1454905795,C204742222,888074.54,1333235.14,0
TRANSFER,361120.27,C640051934,C128807518,472532.58,833652.85,0
TRANSFER,29918.84,C767360495,C58415679,5813872.63,5843791.47,0
TRANSFER,57512.29,C199493859,C1845834519,0.0,0.0,1
CASH_OUT,48156.69,C1285235130,C160460815,132064.21,180220.9,1
CASH_OUT,28116.01,C278774091,C2073736965,10292.56,38408.58,0
TRANSFER,19511.35,C512661287,C1354396836,0.0,0.0,1
PAYMENT,19251.23,C1152283586,M2065201849,0.0,0.0,0
TRANSFER,739743.09,C1452092349,C1354475492,0.0,739743.09,0
CASH_OUT,71693.42,C1845753498,C967051629,0.0,71693.42,1
CASH_OUT,1998327.96,C1609371351,C617888697,400903.94,2399231.91,1
CASH_OUT,591688.62,C443613609,C784565415,3619401.52,4211090.14,0
CASH_OUT,9173.06,C527814350,C594518473,0.0,9173.06,1
CASH_IN,76578.41,C1439174447,C2123300926,0.0,0.0,0
PAYMENT,32386.37,C1300635522,M39614004,0.0,0.0,0
CASH_OUT,118717.4,C1834879701,C1030382677,20484.01,139201.41,0
TRANSFER,701707.89,C1264740364,C1367862566,0.0,0.0,1
CASH_OUT,63594.77,C1858463765,C333956509,271064.05,334658.81,0
CASH_OUT,116758.26,C566539929,C1444950620,238325.07,355083.34,0
PAYMENT,17170.77,C2105071900,M1566516907,0.0,0.0,0
TRANSFER,1691945.43,C826247661,C1647188874,4303288.48,5995233.91,0
CASH_OUT,113246.44,C1006849161,C168831020,770798.58,884045.02,0
TRANSFER,2983996.6,C491418989,C2053136767,0.0,0.0,1
CASH_OUT,50845.13,C835169130,C574444599,2739530.31,2790375.44,1
PAYMENT,1115.46,C485585440,M870594433,0.0,0.0,0
CASH_IN,48529.04,C1429381920,C1091928262,75182.84,26653.8,0
CASH_OUT,87438.83,C171722567,C373099363,69617.57,157056.4,1
TRANSFER,15093.69,C1117819828,C675389244,0.0,0.0,1
CASH_OUT,307818.26,C370444668,C256464215,200451.82,508270.08,0
CASH_IN,229270.13,C1378304629,C22545235,1339133.85,1109863.72,0
TRANSFER,1076739.91,C936539159,C1057721506,0.0,0.0,1
CASH_IN,137945.5,C1191628386,C1110830400,261424.87,123479.37,0
TRANSFER,256925.04,C1268845830,C1348005147,0.0,256925.04,0
CASH_OUT,70282.92,C1614188038,C1860018690,342399.38,412682.3,0
CASH_OUT,271467.19,C1896080598,C1735091134,145424.15,416891.34,0
TRANSFER,2873536.01,C617343530,C826178834,0.0,0.0,1
CASH_OUT,624015.52,C523460795,C64387721,0.0,624015.52,1
TRANSFER,118276.72,C390855088,C844288828,703557.01,821833.74,0
TRANSFER,4262592.28,C261172273,C1673497915,0.0,0.0,1
CASH_IN,72217.71,C1133626578,C1538503353,4399505.75,4327288.04,0
PAYMENT,22408.4,C252075908,M1956416427,0.0,0.0,0
TRANSFER,1014075.21,C2037071156,C1565317216,2024011.87,3038087.08,0
PAYMENT,19468.34,C914934372,M1870383967,0.0,0.0,0
PAYMENT,3598.6,C1179467113,M958120588,0.0,0.0,0
PAYMENT,7736.03,C1840489382,M560366590,0.0,0.0,0
CASH_OUT,1891921.94,C34007989,C1902245575,66224.04,1958145.98,1
TRANSFER,74854.93,C865504538,C682036673,0.0,0.0,1
